begin_node_id,end_node_id,travel_time
42453545,42437379,71.8093
825418517,42434837,40.5132
42453472,42439099,8.97587
42453036,42453038,13.5516
42502693,42486334,20.9097
825418517,42434855,18.0684
595729841,42429215,1.75857
480217241,480213827,10.2714
42452816,42452817,32.7046
42896918,42844527,4.28548
42453187,42445390,15.6867
103859912,103869525,1.34363
42453236,42445215,14.1694
42424932,486869939,29.2837
42453700,42429636,20.7868
42453669,42431230,3.99883
42844527,42896918,7.94558
42453175,42444829,20.0413
42502674,42484037,237.316
42895308,42895311,2.71417
42453717,42428863,2.19813
42453177,42444832,13.5351
42453183,42445369,49.5613
42895303,42895302,45.1432
42453624,42428212,10.9272
42453417,42436052,26.2623
42453310,42440323,15.1432
42453630,42430594,52.527
42453166,42444827,9.71152
42453036,42448162,11.4398
42453104,42446528,19.7868
42453158,42444833,34.445
42453258,42439887,95.7051
42453187,42442913,87.6161
42453310,42439203,27.5887
588455736,588785633,18.985
42453555,42430688,55.7004
42453166,42442850,100.792
276204325,42866451,4.07269
42499999,42500003,19.2535
276203987,42844301,36.2055
42746893,42759246,7.86183
42452812,42446072,84.1587
42453000,42444055,14.7391
42452620,42457292,9.90269
42453253,42438236,4.28719
42846343,42835666,8.45533
42453241,42438908,7.54035
42452610,42457735,6.73961
42453008,42445666,16.7617
42453258,42437801,30.4697
42453251,42436726,31.7185
42452973,42445908,57.3415
1970262955,541999391,35.0875
588718770,278638234,64.4586
42434092,595105581,9.96454
42846795,42820046,12.9296
42502709,42476472,20.7774
42452610,42452613,29.7164
42452817,42448171,7.75783
42747188,42761006,2.926
42896805,42841853,8.86557
42453220,42437177,10.707
42452809,42448726,30.2525
42452975,42443975,15.2267
103876732,295228009,8.425
42896944,42834180,6.21127
42453398,42429570,16.745
42453258,42434361,24.0379
588166450,1930487416,34.1213
103859804,103861394,6.02247
42452613,42453468,11.3128
42502926,42466389,16.4766
42452630,42444223,3.53948
42452951,42438485,14.4937
42452814,42444506,34.0237
42747489,42747493,14.6964
42845815,42845810,13.3307
42452564,42453220,9.98823
42451744,371206271,33.5875
42451754,371206271,6.06295
42453379,42427393,25.7397
246580758,246580736,11.128
42452956,42439409,14.7697
103171558,103174595,17.7821
42865831,597443960,11.6613
427804196,427804166,4.20487
42453216,42431200,9.95905
42486239,1970262955,17.0603
42896911,42827392,5.36008
42846208,42827962,62.2626
278609934,587988061,15.1083
42896840,42833574,11.7563
246580736,246580301,20.0614
1773078006,1773076778,18.2341
42445598,248709626,7.89478
42895450,42874655,20.5649
42501792,42493358,17.1398
42846181,42827849,14.1619
42501776,42494930,6.36734
42452973,42434946,17.039
42452882,42436714,9.13331
295452099,295516882,4.3813
42896918,42827392,12.6847
482623880,482640607,39.2858
42452365,42443534,15.7316
246580466,246580758,9.18249
42895228,42878189,9.30845
42453007,42432458,22.9678
42440408,2854054927,98.5014
42501782,42493348,17.2332
106710490,106706938,348.92
42846151,42827817,11.5333
1773076778,42437605,24.4077
42846325,42818418,34.1911
42452310,42452314,78.9749
373903786,42453379,15.8264
42842366,1064257394,28.3984
42430056,596788016,21.1036
278609760,587988061,50.1795
42445505,1918039869,23.559
1420632001,595703386,18.8891
42501208,42504219,13.6019
42501316,42501314,4.58187
42843048,42919255,10.1801
248708583,370924945,14.1811
42452564,42439485,80.2543
42501314,42501312,4.58517
279603573,42849685,1.88577
1773076513,42437605,42.1281
42452290,42447308,15.9129
427804029,42446504,30.0563
42452330,42446171,150.275
42452816,42429832,21.853
42452310,42446632,12.7626
2059304029,42435310,12.7189
42452048,42445489,13.002
42870348,2570180837,9.03989
42452817,42428411,52.6138
42452556,42437465,12.0528
42452006,42454642,33.156
2799469682,2799469684,7.31516
42452084,42451593,18.6799
42885742,106078799,8.60911
2059304029,42433927,212.094
42452598,42431805,32.6422
42452396,42440553,37.1664
42452067,42451660,36.896
1369956654,486819531,22.9154
42422026,2569923492,24.1624
42452006,42452008,8.63803
42452040,42449570,26.1435
1272562732,2821304146,8.49657
2844853160,2844853158,9.08217
373903786,42439295,7.10344
103858840,103869216,44.5007
1773076513,42432184,19.1919
2844853162,2844853157,8.99146
42895311,42861200,2.55753
42430056,596776041,14.4994
1773076513,42429754,59.5161
2844853157,2844853162,8.33028
2844853160,2844853157,9.85467
2844853158,2844853160,9.11721
42452067,42445603,42.1091
2844853157,2844853160,9.05388
2844853156,2844853158,9.77835
476241555,1698103521,11.0661
42452026,42432142,45.0926
42501891,42464955,27.4856
42500039,42525919,12.8409
42452353,42434072,20.491
42452396,42433587,22.1654
42846846,42788904,7.43458
597237337,42844233,3.30377
42429974,596775963,9.92825
61275601,42446386,47.1074
42429974,596775985,20.5518
42452290,42433756,18.3624
42453691,1773066054,36.4473
42452290,42435343,10.6318
42446678,247081122,5.71812
42500683,42506511,17.1852
42500696,42506525,17.0944
42452076,42440686,37.2522
42746508,42746505,20.8721
42452015,42439551,13.189
42452015,42440838,9.52791
42451660,42452067,18.5668
42452630,42421946,5.21433
42452076,42437996,26.2293
42452353,42430350,80.5525
279603573,42833276,13.5662
42452056,42437589,19.9311
42451564,42453253,4.28103
42895509,42846846,6.99302
1544809891,481201672,58.2622
42451593,42452084,18.2827
61275601,42440253,15.5964
42451332,371188756,13.1217
2408421259,476241567,53.8406
103858718,103858697,2.48993
103858697,103861117,2.9507
103858361,103872547,2.6435
427804166,42423832,1.57013
42453406,246866830,19.8122
42451695,42446668,29.9579
42843183,42894248,14.7979
42451712,42446398,7.84443
103858671,103861105,2.48867
42452107,42433554,10.6569
42452008,42436903,6.0902
42500683,42500680,15.5919
103858748,103858718,2.68557
42895302,2629162214,20.2635
42429682,596776009,37.8754
486819535,278637105,4.27821
276204425,42818588,13.1456
106717940,276317470,2.54726
2408421325,476241567,12.0012
103858517,103864594,10.1176
42452026,42433574,21.0815
42451593,42447428,11.9009
42452084,42432099,10.5
42452040,42432152,133.685
451052015,451051793,34.3119
42452067,42432085,31.3926
427804029,42423832,2.96427
42451370,42452994,2.4245
103857853,103883766,129.521
42452048,42432161,43.9546
42931320,276069438,20.5395
42844297,42844301,3.32929
42451674,42437686,13.9968
42452107,42427335,39.6606
530475880,65614878,10.6927
42445033,2348991701,62.146
42421972,1061531509,17.595
276204366,42817428,6.89798
42451540,42446221,6.09039
42451754,42439416,15.1977
42432548,595105531,26.5378
480213827,42482429,10.9851
42501316,42474668,41.562
276385544,2548015256,2.81114
42421809,1061531550,26.8432
1773076778,1773078006,28.7275
42451766,42435522,43.8767
598228127,373864855,37.5315
42421749,1061531654,15.2984
42421775,1061531454,12.9533
42451231,42451280,108.607
42844433,42844527,19.2695
42846269,42786670,14.7205
42451564,42439873,59.7826
246923513,42451370,31.6658
42499830,42513726,26.4985
277482762,371231340,29.8741
42421741,1061531654,39.6884
42423206,1044184577,10.745
103858344,103858748,5.38923
42430749,2061592973,31.5837
1698103521,1698103483,40.8887
2821304146,278641497,35.4543
42745934,42744747,30.7608
42844256,42844259,3.87254
42842354,42903808,21.333
42451773,42429348,24.3906
42842754,42891833,16.4863
42844259,42844264,3.04189
42844274,42844279,3.10984
1698103410,1698103508,24.9678
42892933,42906439,19.9207
42746255,42735812,15.8433
1825841700,1792535231,13.2569
42430004,2821304138,68.9382
2757492815,2757492822,8.45642
42745925,42745934,14.1284
2757492822,2757492824,8.00447
42451744,42424142,11.0363
42841778,42917872,10.5723
42451660,42429643,43.9928
42451593,42432097,46.5567
42892924,42906425,34.4292
42451674,42428232,70.5753
42443832,588455744,37.1833
42451126,42445420,15.3213
42500051,42500050,68.6873
42438485,1834852948,15.6269
587812578,42431099,36.3869
42451370,246909451,19.7944
42844394,42835549,62.457
2821304146,278642768,1.5284
42450814,42454010,4.1001
42440134,42438923,33.2484
308679541,103859912,5.88027
42447273,42447275,18.5472
561035351,561035354,13.7431
42450015,42443027,55.2888
42499172,42499167,18.356
42766929,1931610637,19.5639
42428010,596799891,39.7736
42844233,42836093,8.89616
42425348,595314119,7.72005
483584559,2408421138,38.9691
1895628122,598031871,12.2824
42894248,42858943,23.2978
42450814,42449691,9.65016
2757492824,2757485441,24.2367
42451018,42439191,21.0596
42821328,1934649966,3.77094
278642478,278642480,4.58289
278642480,278642254,33.7632
42450456,42456708,22.207
597311189,597311193,13.4584
42500046,42492303,10.5815
42843178,42858939,15.7004
42452314,246866798,9.63393
2831728346,2831728347,29.799
42428007,596799866,36.0145
2831728349,2831728347,18.3903
42793624,42825887,1.92893
277032734,597500970,53.1354
42500003,42492401,32.7122
42844264,42825343,4.32499
42500041,42487054,13.6774
42451409,42422270,22.1854
597261864,597261861,27.4053
42844251,42825925,25.6602
597261861,597261862,13.2706
42844279,42825556,4.77542
42841778,42888672,10.5401
471244587,596271084,17.3166
42450434,42445033,113.327
42919829,1904847201,14.8166
42451280,42424145,44.2707
471244797,596271288,9.99939
277482066,1934650109,12.0368
42831190,279155134,16.4773
42450426,42445936,40.0333
42498314,42531627,12.2551
42844301,42817470,36.1652
2854054927,42440408,49.568
42443336,248709587,70.6558
42842881,42860217,9.82188
42450809,42432548,5.38586
42450468,42443068,65.3111
42841786,42888633,12.0795
42449938,42453999,21.559
42450434,42440966,10.8445
42450341,42445039,101.878
597311193,597294550,7.46393
42841853,42888709,17.2255
42450688,42432548,42.6272
42446182,589928040,69.9074
42450468,42436653,18.6529
42450071,42449840,6.27023
42449890,42455465,5.74538
42841815,42888688,8.86095
42450066,42449422,5.82207
42450055,42450057,9.62544
42450341,42440935,16.2119
42449918,42446275,10.4871
42450057,42445827,6.30928
42450820,42423296,20.8516
42449886,42453104,25.3777
42450044,42449007,15.1335
42841770,42888664,12.8373
246580736,373903786,48.3
42450035,42448735,7.91995
42450089,42447208,5.71718
42450426,42436700,20.4778
42499982,42472268,11.623
427850819,427850840,6.62635
42450325,42439335,24.6627
42499996,42472268,12.4624
42450057,42447182,27.7449
42450066,42447192,74.7484
42450061,42447187,63.9159
42450080,42445196,6.23874
42500050,42469624,17.1324
42443127,1918039896,17.5678
42450820,42423295,84.0576
42450044,42447166,101.092
42450489,42433281,12.7423
482671987,482661734,189.608
42450489,42433298,110.954
42449828,42453220,55.1136
42449945,42449947,22.4922
42449947,42449948,20.5076
42450037,42447154,102.349
42450025,42447115,46.9614
42450035,42447144,33.2799
42450030,42447136,47.9494
42449938,42445661,9.83036
247227450,42424427,18.9112
42449963,42448379,14.2123
42449954,42448813,14.9713
42449932,42449685,9.80192
42449971,42448321,18.4596
486849241,486859051,503.446
42492415,278634793,23.6644
42793624,42804992,7.57208
42449979,42447020,46.3193
42449985,42447235,24.5917
42449926,42449314,14.4184
42449991,42447076,83.64
42450030,42445740,9.87138
42450009,42446472,14.3872
42450048,42445261,11.6314
106127689,42904206,8.84838
42892917,42870429,15.3676
42449954,42446986,82.7058
42492415,278633201,50.8906
42450037,42444500,14.3841
2854054927,42427335,7.2357
42449947,42446971,33.2262
42449945,42446959,57.12
588166450,42434962,36.9689
42449926,42446933,29.5966
42450057,42443068,165.243
42449928,42446935,48.9182
42449918,42446932,57.4491
371034137,276036211,66.6133
2472695924,42909227,3.77739
42449600,42429563,7.89886
42449308,42453183,10.5121
42427915,1946814074,24.7836
42450352,42430747,122.665
595245925,595245918,7.27115
42449928,42445378,15.2303
42449890,42446875,9.92581
42449582,42456206,5.04356
42500041,42464538,34.4226
42449576,42456197,23.6353
42449886,42446533,11.0647
42449961,42442955,26.6495
42449948,42444051,20.604
595245925,595245860,12.8166
595245920,595245918,14.1884
42449963,42442957,25.7815
42450634,42422682,18.6522
42449971,42442961,38.7786
42449685,42449938,9.7594
103856530,103870325,1.48297
42450083,42438774,5.17313
42449956,42442952,38.81
42744118,42761082,12.1086
42449945,42442937,44.0511
42449948,42442943,66.6289
371034141,276032821,83.1994
42450025,42439403,12.4577
276314522,1934649951,11.0939
42449833,42446164,33.9587
595245860,595245925,18.8568
42450052,42438953,14.3655
42841795,42877856,12.5401
42841795,42877851,22.343
42449828,42437174,4.2196
42449683,42445909,71.379
42449600,42449597,87.2697
42449956,42440463,14.2277
100662028,100662030,30.3278
42497737,42532193,29.4421
42498630,42503302,61.0339
42450015,42438503,15.8263
42842596,42850855,38.2536
42450061,42434385,6.87063
42449582,42449580,14.2166
42449685,42446942,63.3974
247074607,42434827,6.70395
42744747,42736335,15.7115
246906179,588720448,22.6801
42449550,42450434,13.2983
301546018,301546017,37.8926
42449843,42439498,11.1519
42449961,42436707,9.92538
42449979,42436519,20.5952
42449893,42439170,11.0272
42498552,42502401,16.8549
42449308,42456568,14.308
371209940,371239958,112.612
301546019,301546018,34.073
103118057,103162788,15.4636
42449840,42439490,5.73177
42449893,42437283,19.2457
42790935,42874091,12.4185
42499470,42473222,46.2802
42449689,42442918,25.9046
561035354,561035351,29.4582
42842554,42839056,14.2577
42454325,402480678,66.7818
42498514,42498506,4.42596
42842601,42842596,14.675
42457925,370913779,3.48407
42449942,42432451,14.1358
1722116498,42431000,76.835
42450028,42429338,22.4247
42488330,598035427,40.6173
42842564,42842559,11.7208
42449991,42429690,14.6583
42842573,42842569,9.74167
42449982,42429980,29.6132
42449089,42457426,6.66433
42842569,42842564,9.72859
42499167,42477907,18.3431
42449308,42446934,40.3356
42449817,42433298,33.0769
42440330,387184869,77.7371
42449576,42442269,13.8338
42449314,42449928,13.7237
42449427,42445426,13.4376
42449890,42431459,17.5137
2262434175,2844853153,9.98748
42842479,42842481,49.7208
103856530,103856534,6.69191
103856534,103856544,10.4615
42449580,42440545,14.7
42449906,42429896,11.6283
42449886,42430886,7.73556
42497773,42519238,2.58063
561035354,561035355,6.80334
42449314,42442910,26.897
42842371,42842368,14.1952
42449341,42444909,43.7027
42449422,42443078,87.2145
42449029,42455181,6.16868
42498312,42498314,23.2291
371212085,42433490,3.93454
371212085,42433376,52.132
42442175,248709390,18.9307
1584024995,42448593,24.4515
42842368,42842366,16.7209
42842366,42842364,15.2321
42743833,42750216,4.34688
42448996,42453545,57.3052
42449641,42433072,21.3348
561035355,561035354,12.6819
42842364,42838565,14.6789
42743425,42761241,9.72588
42449089,42449098,4.56737
42449589,42433292,13.7945
42449597,42431611,14.4802
277481765,100662035,50.3186
42449007,42450048,21.0307
42842492,42833012,32.9057
42449333,42439272,77.7258
42449341,42439286,12.3553
42449023,42449021,54.7578
42449422,42435396,16.8138
42841760,42856551,16.1489
42449333,42438785,19.4492
42447275,42447278,29.6165
427850840,42444991,19.1732
42497683,42497685,17.5508
1692433916,42445520,24.8177
1692433938,42448549,122.96
42449570,42428436,24.9907
42498630,42482017,10.8698
42448726,42456575,14.3051
42448711,42456961,108.071
42449005,42446093,71.6399
805771586,1918039896,37.0783
42449589,42428473,33.7153
42449691,42422899,18.3756
42842559,42827975,11.6862
370915065,370923579,31.7617
42449010,42445263,41.0517
42448745,42452814,34.3589
1584024995,42440280,8.62231
1584024995,42440277,27.3853
42449187,42435497,14.3999
272195276,588545728,14.3663
42449017,42443298,5.59797
42449098,42440946,10.1378
42448593,42456492,27.7357
42449021,42442857,47.6411
42448483,42459820,14.0301
1692433920,42448552,25.1821
42448735,42450037,24.9827
42885757,2844853156,12.0246
42449007,42443056,50.398
42842303,42832974,13.1839
42497777,42502653,9.87221
371037408,2089938148,5.29687
246909454,588593353,8.26186
42448326,42455119,20.0786
42497588,42502648,63.0561
103115846,76465370,2.94998
42448707,42448711,78.0732
42448711,42448707,29.4957
42449187,42433927,44.6157
42448655,42448661,9.90356
42497674,42502701,142.492
42497669,42502693,51.7682
42448979,42436724,11.1315
370915060,370915065,26.347
42448701,42446925,68.9773
42448693,42446925,31.9651
42448549,42450325,12.9751
42497780,42497598,45.1454
42448693,42445867,58.386
42841755,42841760,67.1684
248709390,595703341,19.5701
42890454,42906413,2.62613
103872499,295228165,12.2722
1692433928,42440553,79.0678
1258875665,597844574,11.5177
42448552,42449576,26.5089
42497733,42497729,4.93062
42870230,276315677,7.97207
1692433941,42439542,13.6351
42497724,42497721,40.4897
42497721,42497720,38.2407
42449017,42434140,6.20535
1692433935,42439537,22.1319
42448735,42443048,46.4938
42826823,607954910,5.28153
42497598,42497602,8.66678
1692433907,42437618,22.9882
277481750,42449515,53.0103
42425223,595245843,10.6459
42497681,42497683,21.0982
42448329,42454660,9.93423
42448701,42442889,74.1796
42448707,42442889,106.59
42902894,42518739,28.3196
42449045,42430861,30.7563
42449067,42430857,13.6461
597363919,2689614147,7.6714
42448813,42438891,14.2532
42449067,42430247,66.3325
597414711,276314183,15.0778
1692433939,42436848,9.40055
1692483438,42474135,5.5901
42497612,42497624,7.21353
42448661,42442628,16.4836
1692433932,42436788,35.0808
42449038,42430942,12.5972
42449027,42430924,32.2436
42497624,42497631,6.23053
481250111,482652239,48.3901
42497602,42497612,8.49725
42497780,42492219,15.3123
42449023,42430914,6.24849
42449021,42430903,9.35649
42449017,42430886,9.99163
42497598,42497780,16.7493
42497598,42497777,43.4434
42448162,42452816,20.2172
42448406,42448390,38.9384
42497588,42497591,11.2266
42497593,42497596,7.72569
42743357,42743353,26.4319
42497596,42497598,7.82675
42743349,42743345,16.6591
42448701,42440326,4.30104
42497591,42497593,7.21314
103855253,103867983,9.6438
42497737,42492524,5.53208
42448693,42440323,22.579
42497580,42497588,13.4846
805771586,1919595914,19.4243
42497734,42492524,4.11119
42497737,42492415,15.2351
42448693,42436578,18.84
42448379,42446999,99.2998
42448321,42449979,20.3902
42498503,42467929,12.1943
588175755,279603573,2.62958
61272284,42438306,21.6892
42743353,42740896,20.473
42497677,42492270,27.1807
42448701,42436586,14.0094
42448329,42448326,50.1361
486876059,42429773,19.2665
42448283,42449843,90.5655
42497646,42492244,56.9499
42448707,42436598,15.2969
42893106,42815965,53.776
42447285,42447281,33.4757
42941870,42860563,93.6805
42448430,42437755,22.0858
42448238,42447126,19.9377
42448605,42436734,23.0923
42448278,42448283,18.3326
42448283,42448278,19.6701
42842376,42814259,14.3704
42448390,42443618,9.89133
42448338,42445941,97.0655
42497685,42488408,17.5267
42448655,42434259,13.7238
42496867,42513154,26.919
42482417,480217241,6.80983
42448379,42443615,14.2626
42743345,42736247,21.9206
42448390,42442959,59.0463
42842400,42811340,26.7465
42448440,42437481,19.8217
42448406,42440565,30.2083
42497773,42483504,9.12627
1692433919,42428447,20.2759
205020852,370880758,27.8329
42448406,42440567,23.5721
42448171,42448162,81.0822
42496680,42517087,18.7124
42448745,42428052,47.0088
2757485453,1657671821,8.04271
42446504,427850840,38.194
42448216,42446031,70.3576
42448440,42437760,49.9295
589100267,589100232,5.95284
42497734,42482552,1.78251
42448238,42435514,14.5123
427850840,42434434,10.2108
42941870,42867654,11.6126
589100232,589100267,29.9341
42497737,42481889,14.9476
483584559,482623880,51.3557
42497631,42484039,4.19779
42742974,42743136,9.47793
42497580,42485646,5.9138
42448257,42439416,6.8358
1538237503,2821304146,32.3566
42448506,42433173,12.9185
486873300,42505389,10.0716
42867013,597261864,52.0056
2447553689,2447553691,5.05581
42812008,2295039214,4.33517
42480527,598228119,5.13228
247081122,246650510,42.8206
42448203,42439389,14.5258
42448605,42427523,61.5656
42497691,42478289,8.71476
42497662,42478113,6.48154
42422399,595314118,95.4344
42448552,42428447,16.0991
2408448893,42733686,11.8188
42497677,42476474,22.2115
106705771,106711074,136.257
370914027,370922849,50.2331
42436531,593300940,47.4644
42448257,42435522,40.1982
42448254,42435518,12.1297
42742294,42739327,58.7493
42888688,42926417,9.2982
42497788,42466290,22.4458
106705774,106705771,4.24739
61272996,61273001,21.6838
42443118,371321235,80.983
247123615,42430745,90.8255
277481814,42423206,34.0492
42745890,2912071217,9.83863
2708237394,42817773,47.1277
42497784,42466454,22.3509
42743369,42719570,23.2772
42432060,805771586,19.044
42496867,42496869,12.3541
42478307,598291114,28.8543
42448423,42424767,41.4399
42497720,42469358,23.4405
276060672,2087152354,22.2271
42448329,42424672,36.5531
42448257,42428029,87.1483
42447418,42454622,2.57982
103861445,440243782,3.1718
42448171,42430115,4.09825
2459401771,42867023,8.49634
103859189,2881922068,58.0324
42448278,42424117,13.7111
42447428,42451593,19.4942
247123611,42424218,15.006
42497646,42468449,12.0207
598291100,598290960,15.4609
598291114,598290954,48.9864
1692433907,1773082410,16.4817
42447308,42446733,18.8133
42496521,42496516,15.2118
42888664,42926395,9.88161
103215751,103215744,19.485
42447132,42458766,57.7271
42447228,42455662,18.8411
103215737,103215727,89.1213
42888672,42926409,21.4959
103215738,103215737,17.757
42838415,42908548,9.10752
42447144,42456578,25.5818
752178858,103861405,2.70247
276299179,42898891,13.1082
42447399,42447389,23.3799
42496559,42496556,6.58022
103215727,103213791,115.269
100522479,561042197,19.568
42447326,42447323,4.06957
370913779,370913784,11.4635
370913784,370914027,15.1009
42447076,42455694,63.9503
42447330,42447326,4.07691
42447154,42452812,24.8463
370913767,370913758,18.6345
42447295,42447303,27.7089
42447308,42447303,19.8578
42496432,42497591,55.749
247223720,42457788,148.971
42447115,42452954,61.6821
42447303,42447308,14.4661
42447303,42447295,26.7555
482617550,482620176,8.6034
42446701,42428239,108.082
103166412,103149542,9.6857
42446941,42449932,39.8787
42447060,42449985,71.153
42749525,2024846056,18.0801
42496098,42506213,42.5059
42447336,42445219,9.97077
42447020,42455113,114.982
481404934,476241555,14.3489
42447174,42450048,31.8767
42447176,42450052,22.9728
42447196,42449422,33.9212
42447169,42449005,66.169
42742386,42735053,95.5252
1396352292,42743357,24.1305
42447249,42447246,5.36996
42447235,42447069,49.3884
276065908,482661024,40.8886
42446933,42456568,71.9092
42447154,42447149,20.8657
42447230,42445976,46.9161
42447201,42447199,15.1485
42447209,42447208,20.4591
42447428,42440408,66.8161
42447196,42447192,21.086
42447149,42448735,33.2598
42447105,42450015,14.0241
42496869,42478909,13.6711
42447084,42450009,81.9311
42447182,42447179,18.5414
42447303,42443426,40.9469
42447169,42447166,32.4619
42447174,42447169,17.429
42446932,42454522,48.3794
42446945,42449938,38.6917
42446991,42449956,57.454
276299282,42885400,7.70915
42447207,42445189,19.5979
42447149,42447144,22.6892
607954910,2629162213,4.70875
42447030,42449982,92.1091
42838999,42882356,36.4509
42446935,42453183,39.6969
42446994,42449961,51.6688
42447206,42443819,38.7537
42447176,42445259,17.4514
42447237,42442983,70.4053
451074830,598054698,21.7779
42447007,42449971,57.4219
205019740,370880734,53.4336
588178801,276320116,15.2246
42480537,598202929,6.03313
598054704,42519812,3.3869
42439813,588455744,23.5219
42447069,42447230,56.391
42866850,597237337,6.75853
42447144,42444814,20.6094
42447069,42447060,16.5452
42446999,42448338,47.1868
247224533,42424229,58.7423
42446854,42453395,133.287
42447009,42448321,64.0186
42446949,42449942,91.2634
42447246,42440825,12.9581
42446987,42448813,91.9106
42494930,1258875710,9.76136
42446935,42446934,21.5537
42446977,42446971,4.82193
42447323,42437188,9.36515
2531682690,42422035,24.0189
42446942,42449683,70.8748
278609934,370759316,8.6545
42447009,42447007,34.6929
42447020,42447009,16.3748
42839117,42874669,9.6761
42446925,42448693,71.5521
42447285,42437916,32.9696
42938502,1241986499,13.6266
42446999,42446998,33.6903
42446925,42448701,43.9923
42429890,2302133933,6.7965
42446987,42446986,14.7819
42447389,42432961,32.1585
42447435,42432073,30.2986
42446875,42449890,16.0514
42446772,42453216,9.71214
42446971,42446959,18.8585
42496110,42496107,3.61443
278642768,1272562895,1.83333
42496115,42496110,3.56485
42496093,42496091,14.7437
42496098,42496095,15.9695
42496107,42496102,3.7498
42496102,42496098,27.5103
42446942,42446941,20.0274
42446945,42446942,20.5851
42496095,42496093,15.0222
42447105,42436917,22.6603
596747423,293802328,5.64746
42446949,42445656,60.4392
42447237,42437451,20.4799
42447308,42435359,44.6083
42446934,42446933,23.1642
42447295,42435341,66.2744
42447235,42437436,25.3992
42447230,42437428,14.269
42446879,42446875,47.7218
42888633,42908901,12.098
42447281,42435335,40.1545
42447278,42435333,24.9454
42447126,42439399,20.8603
42446889,42446885,35.5398
42446933,42445411,14.0654
42446994,42440459,36.5247
42446825,42446800,47.3706
42447179,42436619,25.1056
42447187,42436644,27.6375
42446849,42446854,50.7748
42446562,42455007,15.7454
42447115,42438498,20.777
42447199,42435395,10.5417
42447192,42434384,30.1215
42446800,42446849,23.389
247123651,61272887,10.3471
42446640,42452314,18.4271
42446504,42455751,12.1589
42446849,42445286,68.0004
42447208,42434129,24.4802
42445924,42452353,57.5739
42446363,42449550,13.2676
42446533,42449886,12.4258
42444457,2831728347,27.2062
42839112,42866064,5.79102
42447166,42434169,22.8229
752658835,103115846,5.86739
42447132,42435509,20.7429
42910593,597443952,40.8445
42446885,42442877,31.5125
42446733,42447308,28.1529
42741047,42759497,5.67549
42910579,597443931,41.9197
42446991,42438889,33.0478
42838565,42882916,15.32
42446455,42454679,14.4181
42446721,42446723,140.474
42446925,42440325,11.2789
2821304136,2821304137,25.1566
42446998,42436705,29.7067
42496516,42474987,13.7224
42447030,42436516,13.8166
42839067,42865986,3.40715
60927817,60927819,12.4489
42839058,42866074,4.9432
276210876,100662028,197.096
42446640,42446632,46.1598
2821304146,2821304143,60.8332
42455357,246649429,100.827
42447249,42428428,72.4928
2821304137,2821304138,14.3402
2821304143,2821304146,5.14325
42496512,42473632,16.6414
2844853153,42885757,11.7529
42527617,598300223,8.40875
243516350,750332277,34.0526
42719445,471244433,7.56131
247223720,42435264,21.9113
42446701,42443680,16.1004
42446986,42434085,77.2821
42447076,42431678,20.4127
42446889,42437289,13.0413
42908896,2447703182,8.91552
42446875,42437283,9.90036
42447136,42429334,22.2825
42447060,42431654,16.6215
42447007,42432847,32.2651
42446778,42440108,16.6656
42446941,42434954,9.76239
42446466,42446461,51.3851
42447210,42424757,14.6293
42446547,42446552,65.4035
42741272,42747489,7.50496
42447084,42430060,20.8603
42444985,427845251,25.9065
42446528,42446533,37.8271
42446266,42454522,11.7503
42446488,42445914,56.8649
42446466,42447084,20.7289
42446959,42432444,18.2313
370912945,370912817,17.0383
42446472,42446466,119.262
42446875,42434355,68.859
278638234,278638345,40.3662
42741038,42741043,6.40937
42446562,42436947,14.4893
42446363,42445027,116.285
42494845,42517021,33.4506
42446733,42437218,17.1549
42446488,42445649,20.3754
42446461,42446016,85.4834
42446668,42437670,20.0549
42446932,42429890,6.7965
42446066,42456575,27.797
1773121034,1773121031,15.5315
42446632,42438030,26.2829
103215744,103180324,21.4526
42741279,42741272,41.2163
42446353,42445930,37.5176
2459401771,42826933,4.87787
42495871,42484237,16.711
42446800,42429577,59.3746
42446293,42446291,47.0318
2025188861,2025188844,12.4634
2025188866,2025188861,18.5448
596271084,42737584,6.60269
42446041,42454189,34.4121
42446632,42436181,31.0222
42446723,42433163,14.8124
42446266,42446270,49.8563
42446164,42449828,40.402
42446270,42446932,16.9328
42446072,42452809,27.8487
42446270,42446275,24.079
42446138,42450456,12.1545
42446721,42432352,12.0682
42446138,42445843,2.8509
42440854,1812608108,30.6872
42446533,42436941,10.8383
42446547,42436943,14.5371
593915305,593915303,6.85303
42446552,42436944,5.26875
596788016,42438795,20.7703
598054736,42492404,36.8916
42446026,42452951,85.6195
42445953,42453674,43.0453
42446521,42436935,22.3875
42446528,42436939,20.4157
276096739,42844259,6.50314
42741106,42741110,17.3195
2028383634,2028383638,18.488
42844251,277046311,18.8346
42741043,42741047,13.0967
42446275,42442898,80.4906
42446478,42436922,21.3334
42741098,42741101,8.58885
42445917,42454428,57.75
42446472,42436919,12.7052
42446177,42446182,26.413
42741087,42741091,17.5905
42735759,2028383634,13.3353
42838766,42858334,14.7426
42446353,42440452,20.4463
42446617,42432241,2.67708
42446132,42446138,5.71992
42446161,42446164,19.3341
42446036,42449187,57.7887
42445520,42431165,22.9614
42445417,42453187,41.5416
42445924,42445926,8.7611
598043810,598043784,2.6226
42741110,42735942,19.0982
42890438,42826850,19.8045
42890454,42826823,25.6855
1773121034,42439236,47.175
42446031,42448203,50.1405
